ROI Number,Scan,BV/TV,SMI,Mean Tb N,Mean Tb Sp,Std Tb Sp,Min Tb Sp,Max Tb Sp,Mean Tb Th,Std Tb Th,Min Tb Th,Max Tb Th,Coefficient of Variation,Degree of Anisotropy
1,350402_C0000050_SEG_UNCOMP,0.03528934559221198,0.11440628816861867,0.27567833512,3.3488396123400004,1.1621993479200001,0.17168551683400002,5.05088186264,0.278576374359,0.05639890678719999,0.121399998665,0.40263825655,0.1947724822523043,1.582
2,350402_C0000050_SEG_UNCOMP,0.04486397424126177,0.10713035304007146,0.293494570829,3.14422501569,1.88975861651,0.121399998665,6.05297994614,0.26299303666900004,0.0634797892826,0.121399998665,0.500545024872,0.5794517379035795,1.99
3,350402_C0000050_SEG_UNCOMP,0.09366942533361844,0.10011655989813666,0.598574500387,1.3792129909200002,0.5523950919730001,0.121399998665,2.83411169052,0.29142282693000005,0.0741551263594,0.121399998665,0.529170334339,0.33842243151016504,2.151
4,350402_C0000050_SEG_UNCOMP,0.029659338171481742,0.11432745941562253,0.270124376587,3.4443966597199993,1.4542226985799998,0.17168551683400002,5.583080291749999,0.25760170353100004,0.0568852964908,0.121399998665,0.40263825655,0.7065517557534616,1.821
5,350402_C0000050_SEG_UNCOMP,0.08907549020840931,0.1005945418384654,0.619627371414,1.33424778096,0.442706678371,0.121399998665,2.62908792496,0.27962540498300004,0.06728762489319999,0.121399998665,0.515056550503,0.33833383231242764,2.047
6,350402_C0000050_SEG_UNCOMP,0.09872086734501363,0.09035847516220363,0.5570023887259999,1.49613046748,0.525862291629,0.121399998665,2.8677136898000004,0.299193969612,0.06531376303259999,0.121399998665,0.454237222672,0.37014471018337214,2.033
1,350404_C0000120_SEG_UNCOMP,0.3755188222420667,-0.11193702990608947,0.8181155490790001,0.789314627687,0.286765939935,0.121399998665,1.7082493305200002,0.43300659713999995,0.11928153952199999,0.121399998665,0.7773392796520001,0.26455228104633777,1.57
2,350404_C0000120_SEG_UNCOMP,0.2457582351239514,-0.0009602830087550693,0.8237746072740001,0.883827055822,0.34573404659199997,0.121399998665,2.2581706047099996,0.33009722779899997,0.087734363932,0.121399998665,0.697389900684,0.22527117835817403,1.952
3,350404_C0000120_SEG_UNCOMP,0.3265152753845574,-0.07814278029079537,0.771388461514,0.870054172956,0.32758509834800004,0.121399998665,1.9347975254099998,0.426309526907,0.12239644902100001,0.121399998665,0.8143759369850001,0.36409818237636793,1.49
4,350404_C0000120_SEG_UNCOMP,0.1915790433546732,0.0295870579235658,0.7506420188160001,0.997055187797,0.297303654029,0.121399998665,2.01319122314,0.335137754954,0.0888646691096,0.121399998665,0.7078775167470001,0.28964379461367246,1.664
5,350404_C0000120_SEG_UNCOMP,0.25554825361288946,0.00039041743436352887,0.7730622399860001,0.9346701838060001,0.37376154265600003,0.121399998665,2.23521113396,0.358886723098,0.0899443844729,0.121399998665,0.8143759369850001,0.15648593301664296,2.015
6,350404_C0000120_SEG_UNCOMP,0.15093167897166287,0.05466388150419782,0.694257329422,1.1286332556799998,0.345217050145,0.121399998665,2.2581706047099996,0.311754850601,0.0766795699745,0.121399998665,0.606999993324,0.18035293993348436,1.668
1,350405_C0000145_SEG_UNCOMP,0.035556617656307014,0.10714578457746336,0.289066451367,3.21619954048,1.51793862087,0.121399998665,5.39649963379,0.243212630222,0.052535220385800004,0.121399998665,0.383900523186,0.6293328863565455,1.782
2,350405_C0000145_SEG_UNCOMP,0.2960211050599318,-0.011822719272089591,0.9471793994069999,0.705876942293,0.224818372341,0.121399998665,1.43642425537,0.34988926274300003,0.0862559570254,0.121399998665,0.686742067337,0.12833347310736515,2.009
3,350405_C0000145_SEG_UNCOMP,0.1935332737997912,0.044040937989873616,0.812736798618,0.9154544691590001,0.329551481442,0.121399998665,2.21201324463,0.314956165256,0.0739063302997,0.121399998665,0.556324720383,0.23144873353337006,1.856
